zone_id,year,month,day,hour,load,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11
12,2008,7,1,3,NA,71.7805577,62.99401884,71.21747107,69.86801691,70.32803451,67.95791311,69.84188962,69.14368644,68.85403982,67.89693198,63.38340546
12,2008,7,1,4,NA,71.47791733,62.32748415,70.53787258,69.38252855,69.64109358,67.39213113,68.90453177,68.89962485,66.89885467,67.58792059,63.1856424
12,2008,7,1,5,NA,71.47417546,62.24040739,69.86355804,69.26893333,68.62157325,67.02301701,68.60899305,67.77401996,66.35103146,67.48618562,62.56519302
12,2008,7,1,6,NA,71.98363526,61.45158099,69.09904229,68.43789923,68.43579325,65.75639034,68.43459747,68.39387895,66.53665061,67.16743187,62.33537953
12,2008,7,1,7,NA,75.0123546,62.2752186,68.9849312,71.61901878,70.24184411,68.0016336,69.2518526,70.04189746,66.82778915,67.82297461,62.6952418
12,2008,7,1,8,NA,78.03171422,66.01050127,73.0835318,74.77011439,74.0061056,72.64746988,72.0665697,73.23607915,70.99204861,71.69369426,66.80835369
12,2008,7,1,9,NA,79.86573578,70.25359519,76.07682705,78.07715746,76.97853193,76.34791167,75.77271695,77.09942724,74.85361005,75.87230849,71.48502023
12,2008,7,1,10,NA,82.67888165,73.62114882,78.39108276,81.68648785,79.50492377,80.23796289,79.9235066,80.61659405,78.7963238,79.8432558,74.37363782
12,2008,7,1,11,NA,84.2912423,75.92241228,80.36473201,84.32830717,80.89597141,82.70900961,81.39630291,82.98010056,81.34533424,82.43123812,76.69245426
12,2008,7,1,12,NA,85.8429621,77.56666878,81.70643172,86.25618713,83.19046965,84.60583598,83.82747881,85.40650363,83.68935887,84.57816152,78.60163556
12,2008,7,1,13,NA,87.04587696,79.04308295,82.80561917,87.97854948,84.33649016,86.62377139,85.41966138,87.17024648,84.27677601,86.29059927,79.06643034
12,2008,7,1,14,NA,87.57704933,77.84616418,84.08709775,89.78330612,84.6577606,86.38604661,86.05397649,88.56292675,83.79745342,86.74501189,78.25686838
12,2008,7,1,15,NA,88.1382966,79.27899604,84.61791944,90.21033068,85.57542284,87.48157371,86.23132799,89.5874918,84.71828097,87.24006774,80.47147274
12,2008,7,1,16,NA,87.85285259,80.54552388,83.55881723,90.38299752,85.42099327,86.83480569,86.37234385,88.74663349,85.11445275,86.78399735,80.89827016
12,2008,7,1,17,NA,87.45376839,78.71530076,83.84650308,89.77196053,84.91041251,85.57628519,85.28163952,88.09890943,84.93328475,86.07458437,80.9884629
12,2008,7,1,18,NA,85.19627049,76.95192137,83.17346015,89.31987193,83.60636047,84.39706375,84.59035221,87.48698889,83.70427959,85.14907824,79.59384923
12,2008,7,1,19,NA,83.64997033,74.62055819,81.37997828,87.05455841,82.52609598,82.06723312,82.87802028,85.12019244,81.85367036,82.33554028,77.88653366
12,2008,7,1,20,NA,81.48814613,72.87254278,78.34732036,83.16125088,80.33289849,77.58900367,80.76515863,82.21086477,78.96833002,78.66238671,76.20740331
12,2008,7,1,21,NA,79.03976649,68.53887232,75.11317179,78.06246417,77.35058671,74.6095747,76.48424206,76.54861915,75.97454769,74.75574079,71.80036186
12,2008,7,1,22,NA,77.60105969,66.82730068,72.83676841,75.7354561,74.77706183,72.93472449,74.46781268,74.6678615,73.50712748,72.99193482,69.52232113
12,2008,7,1,23,NA,75.08528469,65.76586982,71.33114712,73.8107525,72.94603358,71.40075896,73.35468981,73.08182039,72.39522895,71.34008815,67.70337439
12,2008,7,1,24,NA,73.72742052,65.07276064,70.20039713,73.01531633,71.88942671,70.5445769,72.53979928,72.05897443,71.31328677,70.39966906,66.51892139
12,2008,7,2,1,NA,73.6626594,63.97367965,69.76305325,72.31929392,70.54996847,69.50767646,72.83131704,71.6226799,70.49941653,69.30584814,65.80742024
12,2008,7,2,2,NA,73.19939246,63.56973492,69.23523525,71.76099803,70.12799319,69.00289172,70.66171892,70.69194559,68.48358045,68.89668263,63.85461772
12,2008,7,2,3,NA,73.5133146,63.00212549,68.85954778,71.40858653,69.50821919,68.5173931,69.94717261,70.31245597,68.07980799,68.39327896,63.26981849
12,2008,7,2,4,NA,72.69760617,62.0520807,68.52739647,70.46581793,69.23740082,67.59525473,69.10743111,69.65711469,67.0778297,67.51956231,62.68283513
12,2008,7,2,5,NA,72.54348325,61.71903605,68.15791153,69.99838541,68.15630368,67.23126901,68.27355954,68.48050634,66.11830029,67.08506382,61.89856497
12,2008,7,2,6,NA,72.35385646,61.27737858,67.70920056,69.4728655,68.26417031,66.45812167,67.92279757,68.79222298,65.87577611,66.83372301,61.98480239
12,2008,7,2,7,NA,74.89684722,62.17891043,68.88500009,71.53491293,70.13126491,67.92075676,69.15731723,69.96103164,66.73609175,67.74623111,62.59586824
12,2008,7,2,8,NA,77.89520175,65.87487971,72.95537862,74.66505107,73.86849707,72.52948547,71.9487938,73.13394758,70.86771441,71.58758698,66.66575453
12,2008,7,2,9,NA,79.71646438,70.0733156,75.9280627,77.95009949,76.81957985,76.20037081,75.62434016,76.97157484,74.69901141,75.7345017,71.29327294
12,2008,7,2,10,NA,82.51003974,73.40542614,78.22638296,81.53542476,79.32783091,80.05935113,79.74085761,80.46532556,78.6108247,79.67532489,74.15153341
12,2008,7,2,11,NA,84.11118351,75.68246909,80.18644209,84.15967373,80.70889011,82.51066091,81.20149334,82.81309667,81.13985763,82.24367443,76.44598089
12,2008,7,2,12,NA,85.6521083,77.30942,81.51890316,86.07473165,82.98691267,84.39233681,83.61259553,85.22334559,83.46551129,84.37431099,78.33509818
12,2008,7,2,13,NA,86.84665471,78.7702951,82.61052185,87.78563882,84.12470417,86.39415442,85.19163178,86.97534605,84.04832463,86.07375797,78.79500833
12,2008,7,2,14,NA,87.37413182,77.58597375,83.88317645,89.57839229,84.44366772,86.15832841,85.82070949,88.35875434,83.57275867,86.52472336,77.99395423
12,2008,7,2,15,NA,87.9314746,79.00372524,84.41034302,90.00257677,85.35474068,87.24510524,85.99659663,89.37649819,84.48636936,87.01602364,80.18528482
12,2008,7,2,16,NA,87.64801637,80.25692302,83.35853355,90.17409524,85.20141999,86.60350313,86.13644814,88.54123803,84.8794362,86.56341306,80.60759693
12,2008,7,2,17,NA,87.25170852,78.44596277,83.64423845,89.56712216,84.69450546,85.35503478,85.05474954,87.89782629,84.69968808,85.85938178,80.69684182
12,2008,7,2,18,NA,85.0099156,76.70114273,82.97582996,89.11804033,83.39981718,84.1852321,84.36917005,87.2899797,83.48031507,84.94089666,79.31688445
12,2008,7,2,19,NA,83.47437275,74.39431685,81.1946976,86.86779307,82.32730955,81.87401047,82.67097649,84.93894056,81.64420973,82.14870257,77.62751145
12,2008,7,2,20,NA,81.32758794,72.6646991,78.1829219,83.00037936,80.14986035,77.43154987,80.57556029,82.04898219,78.78148285,78.50341402,75.96602744
12,2008,7,2,21,NA,78.8962412,68.37663997,74.97104297,77.93550392,77.18896309,74.47591842,76.32999036,76.42443383,75.81116386,74.62640443,71.60530057
12,2008,7,2,22,NA,77.4675432,66.68308241,72.7103144,75.62397244,74.63391744,72.8144457,74.33021022,74.55619762,73.3630817,72.87597892,69.35120028
12,2008,7,2,23,NA,74.96926995,65.63282298,71.21506048,73.71206976,72.81603692,71.29273237,73.22627817,72.98071583,72.25989752,71.23666338,67.55136926
12,2008,7,2,24,NA,73.62085219,64.94700869,70.09209659,72.92192391,71.76701703,70.44338887,72.41811602,71.96467961,71.18643492,70.30337842,66.37936394
12,2008,7,3,1,NA,73.55654159,63.85949538,69.65776416,72.23053065,70.43717678,69.41477044,72.70722678,71.53128979,70.37894327,69.21785537,65.67534011
12,2008,7,3,2,NA,73.09649751,63.45980212,69.1335806,71.67594789,70.0182315,68.91401755,70.55554258,70.60675198,68.37890602,68.81179385,63.74306003
12,2008,7,3,3,NA,73.40823575,62.89816671,68.76048002,71.32588023,69.4029078,68.43239674,69.84689612,70.22978887,67.97829807,68.31220907,63.16440658
12,2008,7,3,4,NA,72.59820206,61.95812102,68.43061584,70.38938184,69.13403404,67.51762374,69.0140882,69.57881063,66.98417264,67.44512054,62.58359196
12,2008,7,3,5,NA,72.44515134,61.62858163,68.06367509,69.92505815,68.06069973,67.15654528,68.18710173,68.41003572,66.03216341,67.01391821,61.80756386
12,2008,7,3,6,NA,72.25684374,61.19157254,67.61805385,69.40303339,68.16779183,66.38957328,67.83923593,68.71967707,65.79153997,66.76448411,61.892895
12,2008,7,3,7,NA,74.78214341,62.08361588,68.78575708,71.45136645,70.02147973,67.8405259,69.06356242,69.8807042,66.64511301,67.67006981,62.49753902
12,2008,7,3,8,NA,77.75963897,65.74068555,72.82810788,74.56068651,73.73187664,72.41244343,71.83199035,73.03249597,70.74435467,71.48228465,66.52465398
12,2008,7,3,9,NA,79.56823143,69.89493343,75.78032271,77.82388656,76.66176914,76.0540084,75.47718849,76.84457363,74.54562441,75.59774033,71.10354076
12,2008,7,3,10,NA,82.34237242,73.19197392,78.06281725,81.38536636,79.15200966,79.88216598,79.55971671,80.31506418,78.42677942,79.50866792,73.93176314
12,2008,7,3,11,NA,83.93237735,75.44505128,80.00937984,83.99216184,80.52315215,82.31389648,81.00829228,82.64720463,80.93599141,82.05753363,76.20209776
12,2008,7,3,12,NA,85.46258223,77.05487873,81.33266588,85.894483,82.78481734,84.18054292,83.3994865,85.04140695,83.24341809,84.1720069,78.0713619
12,2008,7,3,13,NA,86.64881842,78.5003783,82.41676792,87.59401117,83.91443891,86.16637146,84.96548497,86.7817432,83.82166371,85.85856165,78.52643874
12,2008,7,3,14,NA,87.17262597,77.32852179,83.6806593,89.37484131,84.23111214,85.93242905,85.58936851,88.15594123,83.34982493,86.30610596,77.7338031
12,2008,7,3,15,NA,87.72609142,78.73135162,84.20419592,89.7962046,85.13564313,87.0105255,85.7638034,89.1669093,84.25627533,86.79367917,79.90210452
12,2008,7,3,16,NA,87.44460515,79.97135965,83.15962898,89.96658232,84.98342336,86.37404804,85.90250019,88.33721001,84.64626156,86.34450215,80.31997846
12,2008,7,3,17,NA,87.05105434,78.17945953,83.44336658,89.36364613,84.48014873,85.13555155,84.82973294,87.69808188,84.46792219,85.64581175,80.40828545
12,2008,7,3,18,NA,84.82485714,76.45300351,82.7795606,88.91755108,83.19475698,83.97509241,84.14981413,87.09428213,83.25810585,84.73429438,79.04283036
12,2008,7,3,19,NA,83.29999676,74.17045668,81.01069273,86.68226989,82.1299505,81.68233114,82.4656422,84.75889539,81.43639073,81.96328224,77.37121135
12,2008,7,3,20,NA,81.16814671,72.45904294,78.01965545,82.84057777,79.96813651,77.27535369,80.38752743,81.88817737,78.59610006,78.34564732,75.72718825
12,2008,7,3,21,NA,78.75371438,68.2161151,74.82989281,77.80938806,77.02850001,74.34332968,76.17701228,76.3010753,75.64906052,74.49804923,71.41228923
12,2008,7,3,22,NA,77.33495555,66.54038202,72.58473112,75.51323024,74.4918009,72.6951276,74.19374391,74.44527716,73.22016487,72.76090268,69.18187778
12,2008,7,3,23,NA,74.85406231,65.50117644,71.09977319,73.61404333,72.68697369,71.18556862,73.0989268,72.88028438,72.12562674,71.1340232,67.40096158
12,2008,7,3,24,NA,73.51502523,64.82258025,69.98454178,72.82915263,71.6454863,70.34300906,72.29743748,71.87101258,71.06057725,70.20781826,66.24127313
12,2008,7,4,1,NA,73.45116203,63.74651289,69.55320007,72.14235772,70.325195,69.32260648,72.58416111,71.44050811,70.2594142,69.13053013,65.54464803
12,2008,7,4,2,NA,72.99431839,63.35102635,69.03262592,71.59146342,69.90925795,68.82585325,70.45024292,70.52212556,68.27505196,68.72754905,63.63267472
12,2008,7,4,3,NA,73.30388792,62.79530208,68.66209443,71.243724,69.29835259,68.34807928,69.74744761,70.14767214,67.87758372,68.23175418,63.06010247
12,2008,7,4,4,NA,72.49948947,61.86515026,68.33450162,70.31345412,69.03140948,67.44061282,68.921516,69.50102789,66.8912496,67.37124349,62.48539176
12,2008,7,4,5,NA,72.3475035,61.53907923,67.97008755,69.85221858,67.96578227,67.0824184,68.10135779,68.34003428,65.94670161,66.94331232,61.71751911
12,2008,7,4,6,NA,72.16050592,61.10666961,67.52753475,69.33366573,68.07210539,66.32157241,67.75636424,68.64761414,65.70796403,66.69577046,61.80195349
12,2008,7,4,7,NA,74.66823757,61.9893243,68.68719743,71.36837563,69.91248286,67.76093587,68.97058172,69.80091156,66.55484731,67.59448627,62.40024317
12,2008,7,4,8,NA,77.62501927,65.60790377,72.7017135,74.45701606,73.59623722,72.29633624,71.71615132,72.93171978,70.62196174,71.37778115,66.38503628
12,2008,7,4,9,NA,79.42102971,69.7184287,75.63360003,77.69851305,76.50509158,75.90881503,75.33125182,76.71841796,74.39343956,75.46201645,70.91580252
12,2008,7,4,10,NA,82.17587154,72.98076826,77.90037781,81.23630598,78.9774509,79.70639606,79.38007145,80.16580318,78.24417657,79.34327523,73.71430248
12,2008,7,4,11,NA,83.75481511,75.21013226,79.83353681,83.82576405,80.33874788,82.11870366,80.81668643,82.48241705,80.73372296,81.87280491,75.96077765
12,2008,7,4,12,NA,85.27437465,76.80301648,81.14771098,85.71543315,82.58417315,83.97044069,83.18813706,84.8606796,83.02306551,83.97123752,77.81039728
12,2008,7,4,13,NA,86.45235843,78.23330235,82.22434814,87.40365802,83.70568347,85.94040787,84.74120541,86.5894293,83.59677922,85.64499784,78.26069162
12,2008,7,4,14,NA,86.97252195,77.07377948,83.47953664,89.17264412,84.02008282,85.70833402,85.35993768,87.95447839,83.1286384,86.08914702,77.47638596
12,2008,7,4,15,NA,87.52213705,78.4618447,83.9994683,89.59120499,84.91811881,86.77781941,85.53293229,88.95871578,84.02798463,86.57302144,79.62190022
12,2008,7,4,16,NA,87.24260903,79.68880181,82.96209402,89.76044955,84.76699205,86.14642568,85.67048389,88.13454034,84.4149144,86.12725193,80.03538262
12,2008,7,4,17,NA,86.85179607,77.91576121,83.24387787,89.1615234,84.2673312,84.9178214,84.60657426,87.49966731,84.23797273,85.43386189,80.12276158
12,2008,7,4,18,NA,84.64108609,76.20747591,82.58464271,88.71839526,82.99116922,83.76663116,83.9322694,86.89988745,83.03763816,84.5292594,78.77165636
12,2008,7,4,19,NA,83.12683387,73.94895261,80.82795487,86.49798059,81.9340086,81.49218281,82.26200333,84.5800489,81.23020047,81.77926852,77.11760477
12,2008,7,4,20,NA,81.00981469,72.25555128,77.85751321,82.68183899,79.78771754,77.1204051,80.20104711,81.72844312,78.41217018,78.18907746,75.49085908
12,2008,7,4,21,NA,78.6121791,68.05727973,74.68971457,77.68411098,76.86918914,74.21179997,76.02529731,76.17853805,75.48822765,74.37066775,71.22130628
12,2008,7,4,22,NA,77.2032903,66.39918353,72.46001257,75.40322456,74.35070483,72.57676253,74.05840437,74.33509517,73.07836812,72.64669942,69.01433473
12,2008,7,4,23,NA,74.73965615,65.37091546,70.98527974,73.51666887,72.55883721,71.07926081,72.97262694,72.78052157,71.99240828,71.03216166,67.25213457
12,2008,7,4,24,NA,73.40993448,64.69946141,69.87772756,72.73699836,71.52482823,70.24343101,72.17775535,71.77796915,70.93570597,70.11298303,66.10463354
12,2008,7,5,1,NA,73.34651557,63.63471952,69.44935598,72.05477122,70.2140173,69.23117867,72.46211156,71.35033083,70.14082192,69.04386735,65.41532944
12,2008,7,5,2,NA,72.8928501,63.24339543,68.93236639,71.50754083,69.80106689,68.73839314,70.34581269,70.43806255,68.17201184,68.64394333,63.52344947
12,2008,7,5,3,NA,73.20026602,62.69352009,68.5643863,71.16211418,69.19454814,68.26443528,69.64882021,70.06610211,67.7776587,68.15190963,62.95689451
12,2008,7,5,4,NA,72.40146361,61.773158,68.23904922,70.23803139,68.92952183,67.36421701,68.82970816,69.42376299,66.79905484,67.29792689,62.38822356
12,2008,7,5,5,NA,72.25053497,61.45051882,67.87714442,69.77986346,67.87154636,67.00888358,68.01632182,68.27049888,65.86190961,66.87324206,61.62842066
12,2008,7,5,6,NA,72.0648383,61.02266026,67.43763894,69.26475943,67.97710603,66.25411468,67.67417681,68.57603098,65.6250431,66.62757808,61.7119677
12,2008,7,5,7,NA,74.55512416,61.89602512,68.58931644,71.28593677,69.80426864,67.68198155,68.87836875,69.72165014,66.46528905,67.51947612,62.30396982
12,2008,7,5,8,NA,77.4913361,65.4765195,72.57618944,74.35403511,73.46157175,72.18115643,71.60126875,72.83161453,70.50052804,71.27407043,66.24688585
12,2008,7,5,9,NA,79.27485204,69.54378167,75.48788765,77.57397338,76.34953905,75.76478136,75.18652012,76.59310218,74.24244744,75.32732219,70.73003727
12,2008,7,5,10,NA,82.01052898,72.77178551,77.7390569,81.08823698,78.80414556,79.53203007,79.20190949,80.0175359,78.06300484,79.17913723,73.49912717
12,2008,7,5,11,NA,83.57848814,74.97768574,79.65890459,83.66047295,80.15566773,81.9250699,80.62666264,82.31872656,80.53303976,81.68947757,75.72199363
12,2008,7,5,12,NA,85.0874764,76.55380505,80.96402965,85.53757414,82.3849697,83.76201659,82.97853269,84.68115547,82.80443992,83.77199119,77.55217519
12,2008,7,5,13,NA,86.25726517,77.96903734,82.03325332,87.21457088,83.49842699,85.71624911,84.51877768,86.39839575,83.37365722,85.43305415,77.99773729
12,2008,7,5,14,NA,86.77381002,76.8217183,83.27979887,88.97179171,83.81056879,85.4860289,85.1324012,87.75435682,82.9091854,85.87383395,77.22167408
12,2008,7,5,15,NA,87.31960156,78.1951743,83.7961504,89.38756879,84.70215642,86.54697202,85.30396743,88.75190834,83.80148312,86.35403764,79.34464064
12,2008,7,5,16,NA,87.04201815,79.40921784,82.76591925,89.55568774,84.55211484,85.92062139,85.4403833,87.93321998,84.18538038,85.9116498,79.75377767
12,2008,7,5,17,NA,86.65392401,77.65483828,83.04576279,88.96074495,84.05604181,84.70183032,84.38525815,87.30257371,84.00982547,85.22351991,79.84023834
12,2008,7,5,18,NA,84.4585935,75.96453247,82.39106698,88.52056399,82.78904333,83.55983495,83.71652088,86.70678697,82.81889835,84.32577985,78.50333219
12,2008,7,5,19,NA,82.95487564,73.72977984,80.6464753,86.31491697,81.73947366,81.30355324,82.06004585,84.40239311,81.0256262,81.59665076,76.86666339
12,2008,7,5,20,NA,80.85258415,72.05420135,77.69648745,82.52415596,79.60859407,76.96669413,80.01610652,81.56977234,78.22968183,78.03369535,75.25701353
12,2008,7,5,21,NA,78.47162844,67.90011608,74.55050158,77.5596671,76.7110222,74.08132083,75.87483502,76.05681661,75.32865529,74.2442526,71.03233042
12,2008,7,5,22,NA,77.07254101,66.25947114,72.33615281,75.29395052,74.2106219,72.45934288,73.9241823,74.22564673,72.93768269,72.53336252,68.84855242
12,2008,7,5,23,NA,74.62604588,65.24202546,70.87157466,73.41994203,72.43162081,70.97380212,72.84736991,72.68142294,71.86023391,70.93107285,67.10487161
12,2008,7,5,24,NA,73.30557483,64.57763838,69.77164885,72.64545699,71.40503655,70.14464832,72.05906141,71.68554517,70.81181335,70.01886724,65.96942993
12,2008,7,6,1,NA,73.24259711,63.52410277,69.34622693,71.96776724,70.10363791,69.14048111,72.34106975,71.26075392,70.02315909,68.95786201,65.28736987
12,2008,7,6,2,NA,72.79208771,63.13689731,68.83279722,71.4241764,69.6936527,68.65163159,70.24224472,70.35455921,68.06977929,68.56097187,63.41537209
12,2008,7,6,3,NA,73.09736499,62.59280934,68.46735096,71.08104713,69.09148907,68.18145937,69.55100717,69.98507515,67.67851683,68.07267079,62.85477119
12,2008,7,6,4,NA,72.3041197,61.68213395,68.14425408,70.16311028,68.82836578,67.28843139,68.73865835,69.3470125,66.70758264,67.22516648,62.29207653
12,2008,7,6,5,NA,72.15424104,61.36289051,67.78484128,69.70798955,67.77798712,66.9359361,67.93198797,68.20142642,65.77778216,66.80370337,61.54025857
12,2008,7,6,6,NA,71.96983623,60.9395351,67.34836214,69.1963114,67.88278881,66.18719575,67.59266799,68.50492439,65.54277205,66.55990303,61.62292759
12,2008,7,6,7,NA,74.44279765,61.80370791,68.49210944,71.2040462,69.69683146,67.60365785,68.78691716,69.64291643,66.37643269,67.44503501,62.20870823
12,2008,7,6,8,NA,77.35858293,65.34651803,72.45152971,74.25173907,73.32787326,72.06689659,71.48733474,72.73217575,70.38004607,71.17114648,66.11018728
12,2008,7,6,9,NA,79.1296913,69.37097278,75.34317861,77.45026201,76.19510347,75.62189812,75.04298344,76.46862072,74.09263871,75.19364973,70.54622426
12,2008,7,6,10,NA,81.84633666,72.56500228,77.5788468,80.94115277,78.63208465,79.35905678,79.02521857,79.87025574,77.88325302,79.01624441,73.28621318
12,2008,7,6,11,NA,83.40338784,74.74768568,79.48547484,83.49628118,79.97390219,81.73298275,80.43820783,82.15612587,80.33392939,81.50754098,75.48571904
12,2008,7,6,12,NA,84.90187837,76.30721653,80.7816131,85.36089804,82.18719663,83.55525724,82.77065898,84.50282655,82.58752777,83.57425638,77.29666682
12,2008,7,6,13,NA,86.06352914,77.70755368,81.84347433,87.02674132,83.29265872,85.49388076,84.29818649,86.20863403,83.15228391,85.2227183,77.73754641
12,2008,7,6,14,NA,86.57648049,76.57231003,83.08143645,88.77227514,83.60255919,85.26549939,84.90674345,87.55556758,82.69145232,85.66015429,76.96963902
12,2008,7,6,15,NA,87.11847506,77.93131058,83.59423249,89.18528695,84.48774476,86.31796846,85.07689309,88.54647775,83.57675679,86.13671509,79.07029485
12,2008,7,6,16,NA,86.84282275,79.13257647,82.57109529,89.35228776,84.33878055,85.69662067,85.2121826,87.73323994,83.95764531,85.69768326,79.47513217
12,2008,7,6,17,NA,86.4574285,77.39666153,82.84901189,88.76130186,83.84626958,84.48756442,84.1657694,87.10679229,83.78346629,85.01477361,79.56068421
12,2008,7,6,18,NA,84.27737048,75.72414598,82.19882417,88.32404848,82.5883688,83.35469048,83.50255376,86.5149721,82.60187289,84.12384393,78.2378279
12,2008,7,6,19,NA,82.78411369,73.51291384,80.46624537,86.13307088,81.54633558,81.11643031,81.8597559,84.22592009,80.82265526,81.41541836,76.61835922
12,2008,7,6,20,NA,80.69644744,71.8549706,77.53657048,82.36752166,79.4307568,76.81421088,79.83269295,81.41215792,78.0486237,77.879492,75.02562553
12,2008,7,6,21,NA,78.33205558,67.74460656,74.41224717,77.43605088,76.55399098,73.95188385,75.72561506,75.93590555,75.17033355,74.11879645,70.84534055
12,2008,7,6,22,NA,76.94270132,66.1212292,72.21314592,75.18540324,74.07154484,72.34286109,73.79106848,74.11692697,72.79809986,72.42088541,68.68451235
12,2008,7,6,23,NA,74.51322599,65.11449201,70.75865254,73.3238585,72.30531789,70.86918575,72.72314711,72.58298408,71.72909543,70.83075092,66.95915628
12,2008,7,6,24,NA,73.2019412,64.45709753,69.66630057,72.55452445,71.28610503,70.04665463,71.9413475,71.59373652,70.68889172,69.92546542,65.8356472
12,2008,7,7,1,NA,73.1394016,63.41465024,69.24380802,71.88134192,69.9940511,69.05050798,72.22102736,71.17177338,69.90641843,68.87250911,65.16075507
12,2008,7,7,2,NA,72.6920263,63.03152007,68.73391367,71.34136642,69.5870098,68.56556304,70.13953189,70.2716118,67.96834796,68.47862983,63.30843053
12,2008,7,7,3,NA,72.99517983,62.49315856,68.37098379,71.00051925,68.98917001,68.09914621,69.45400174,69.90458764,67.58015197,67.99403307,62.7537211
12,2008,7,7,4,NA,72.20745299,61.59206791,68.05011168,70.08868746,68.72793608,67.21325109,68.64836032,69.27077299,66.61682734,67.15295804,62.19693993
12,2008,7,7,5,NA,72.05861701,61.27618447,67.69317372,69.63659367,67.68509967,66.86357128,67.84835045,68.13281383,65.69431404,66.7346922,61.45302299
12,2008,7,7,6,NA,71.87549506,60.85728483,67.25970008,69.12831862,67.78914884,66.12081132,67.51183216,68.43429121,65.46114579,66.49274136,61.53482322
12,2008,7,7,7,NA,74.33125257,61.71236232,68.39557179,71.12270027,69.59016573,67.52595975,68.69622067,69.56470689,66.28827274,67.37115861,62.11444776
12,2008,7,7,8,NA,77.22675331,65.21788481,72.32772836,74.15012339,73.19513479,71.95354937,71.37434147,72.63339899,70.26050835,71.06900331,65.9749253
12,2008,7,7,9,NA,78.98554042,69.19998267,75.199466,77.32737343,76.04177681,75.48015613,74.90063191,76.344968,73.94400407,75.06099134,70.36434298
12,2008,7,7,10,NA,81.68328661,72.36039542,77.41973988,80.79504679,78.46125921,79.18746508,78.84998655,79.72395613,77.70490998,78.85458731,73.07553675
12,2008,7,7,11,NA,83.22950568,74.52010635,79.3132393,83.33318142,79.79344182,81.54242985,80.25130906,81.99460772,80.13637952,81.32698458,75.25192752
12,2008,7,7,12,NA,84.7175715,76.06322333,80.60045264,85.18539699,81.99084367,83.35014933,82.56450164,84.32568487,82.37231564,83.3780216,77.04384364
12,2008,7,7,13,NA,85.8711409,77.44882211,81.65500213,86.840161,83.08836798,85.27328854,84.07941667,86.02013568,82.93264559,85.01397808,77.48008993
12,2008,7,7,14,NA,86.38052374,76.32552675,82.88443991,88.57408553,83.3960432,85.04673131,84.68294891,87.35810182,82.4754257,85.44809562,76.72025265
12,2008,7,7,15,NA,86.91874776,77.670224,83.39370495,88.98435046,84.27487268,86.09079402,84.85169366,88.34241485,83.35379171,85.92104117,78.79883223
12,2008,7,7,16,NA,86.64501311,78.8588467,82.37761284,89.15024057,84.12697811,85.47440911,84.98586611,87.53459129,83.73169508,85.48533989,79.19941502
12,2008,7,7,17,NA,86.26229997,77.14120205,82.65361577,88.56318523,83.63800362,84.27500992,83.94809293,86.91231432,83.55888116,84.80761088,79.28406797
12,2008,7,7,18,NA,84.0974082,75.48628952,82.0079051,88.12883995,82.38913522,83.15118456,83.29035332,86.32443426,82.38654833,83.92343991,77.97511385
12,2008,7,7,19,NA,82.6145397,73.29833033,80.28725646,85.95243422,81.35458433,80.93080199,81.66111969,84.05062197,80.62127507,81.23556082,76.37266453
12,2008,7,7,20,NA,80.54139694,71.65783673,77.37775467,82.21192912,79.25419649,76.66294556,79.65079378,81.25559285,77.86898459,77.72645845,74.79666923
12,2008,7,7,21,NA,78.19345369,67.59073376,74.27494476,77.31325682,76.39808733,73.82348073,75.57762719,75.81579947,75.01325263,73.99429203,70.66031579
12,2008,7,7,22,NA,76.8137649,65.98444224,72.09098603,75.0775779,73.93346643,72.22730967,73.65905375,74.00893102,72.65961099,72.30926156,68.52219622
12,2008,7,7,23,NA,74.40119095,64.98830083,70.64650797,73.22841402,72.17992189,70.76540498,72.59994998,72.48520059,71.59898473,70.73119004,66.8149723
12,2008,7,7,24,NA,73.09902852,64.33782535,69.5616777,72.46419669,71.1680275,69.94944364,71.82460553,71.5025391,70.56693347,69.83277215,65.70327043
13,2005,3,6,1,NA,34,30,29,31,29,31,31,30,29,31,29
13,2005,3,6,2,NA,34,31,28,32,29,32,30,30,29,32,30
13,2005,3,6,3,NA,31,31,28,30,29,32,29,31,28,31,31
13,2005,3,6,4,NA,34,34,30,30,29,33,28,30,28,33,29
13,2005,3,6,5,NA,34,31,29,27,29,32,26,29,28,31,30
13,2005,3,6,6,NA,34,33,28,27,30,32,26,29,27,31,36
13,2005,3,6,7,NA,34,36,27,27,29,32,26,28,28,31,34
13,2005,3,6,8,NA,28,34,29,27,28,32,26,28,28,30,31
13,2005,3,6,9,NA,35,37,33,33,33,36,31,34,32,35,36
13,2005,3,6,10,NA,39,40,38,38,38,42,39,41,38,42,38
13,2005,3,6,11,NA,43,42,44,45,42,46,45,46,45,46,40
13,2005,3,6,12,NA,46,44,46,48,45,49,48,50,46,50,43
13,2005,3,6,13,NA,47,47,46,52,47,52,51,53,50,52,46
13,2005,3,6,14,NA,49,49,48,54,49,54,53,55,52,55,50
13,2005,3,6,15,NA,51,52,50,56,49,56,55,59,54,57,52
13,2005,3,6,16,NA,53,55,51,58,50,59,57,61,57,59,53
13,2005,3,6,17,NA,55,56,52,59,51,60,57,60,58,60,55
13,2005,3,6,18,NA,55,56,53,59,51,59,58,60,58,60,54
