"","zone_id","year","month","day","hour","load","station_1","station_2","station_3","station_4","station_5","station_6","station_7","station_8","station_9","station_10","station_11"
"12234","8","2008","7","7","18",11429.6044921875,84.0974082,75.48628952,82.0079051,88.12883995,82.38913522,83.15118456,83.29035332,86.32443426,82.38654833,83.92343991,77.97511385
"12235","8","2008","7","7","19",13298.26953125,82.6145397,73.29833033,80.28725646,85.95243422,81.35458433,80.93080199,81.66111969,84.05062197,80.62127507,81.23556082,76.37266453
"12236","8","2008","7","7","20",14743.8115234375,80.54139694,71.65783673,77.37775467,82.21192912,79.25419649,76.66294556,79.65079378,81.25559285,77.86898459,77.72645845,74.79666923
"12237","8","2008","7","7","21",8883.43359375,78.19345369,67.59073376,74.27494476,77.31325682,76.39808733,73.82348073,75.57762719,75.81579947,75.01325263,73.99429203,70.66031579
"12238","8","2008","7","7","22",19524.18359375,76.8137649,65.98444224,72.09098603,75.0775779,73.93346643,72.22730967,73.65905375,74.00893102,72.65961099,72.30926156,68.52219622
"12239","8","2008","7","7","23",13426.3505859375,74.40119095,64.98830083,70.64650797,73.22841402,72.17992189,70.76540498,72.59994998,72.48520059,71.59898473,70.73119004,66.8149723
"12240","8","2008","7","7","24",7353.8681640625,73.09902852,64.33782535,69.5616777,72.46419669,71.1680275,69.94944364,71.82460553,71.5025391,70.56693347,69.83277215,65.70327043
"12241","9","2005","3","6","1",62887.9453125,34,30,29,31,29,31,31,30,29,31,29
"12242","9","2005","3","6","2",67899.4453125,34,31,28,32,29,32,30,30,29,32,30
"12243","9","2005","3","6","3",66818.0390625,31,31,28,30,29,32,29,31,28,31,31
"12244","9","2005","3","6","4",75654.09375,34,34,30,30,29,33,28,30,28,33,29
"12245","9","2005","3","6","5",66847.2734375,34,31,29,27,29,32,26,29,28,31,30
"12246","9","2005","3","6","6",65773.484375,34,33,28,27,30,32,26,29,27,31,36
"12247","9","2005","3","6","7",61122.46875,34,36,27,27,29,32,26,28,28,31,34
"12248","9","2005","3","6","8",66401.9296875,28,34,29,27,28,32,26,28,28,30,31
"12249","9","2005","3","6","9",64419.41796875,35,37,33,33,33,36,31,34,32,35,36
"12250","9","2005","3","6","10",65229.35546875,39,40,38,38,38,42,39,41,38,42,38
"12251","9","2005","3","6","11",64777.56640625,43,42,44,45,42,46,45,46,45,46,40
"12252","9","2005","3","6","12",64206.9609375,46,44,46,48,45,49,48,50,46,50,43
"12253","9","2005","3","6","13",70596.9609375,47,47,46,52,47,52,51,53,50,52,46
"12254","9","2005","3","6","14",69115.65625,49,49,48,54,49,54,53,55,52,55,50
"12255","9","2005","3","6","15",67837.953125,51,52,50,56,49,56,55,59,54,57,52
"12256","9","2005","3","6","16",66985.6875,53,55,51,58,50,59,57,61,57,59,53
"12257","9","2005","3","6","17",67588.0234375,55,56,52,59,51,60,57,60,58,60,55
"12258","9","2005","3","6","18",71166.1640625,55,56,53,59,51,59,58,60,58,60,54
"12259","9","2005","3","6","19",71819.703125,53,55,52,57,50,57,56,57,58,57,53
"12260","9","2005","3","6","20",73329.6796875,52,54,50,54,47,54,54,55,54,55,52
"12261","9","2005","3","6","21",77381.5703125,51,52,48,53,47,54,52,53,51,54,47
"12262","9","2005","3","6","22",69102.4375,52,48,50,52,46,51,51,53,49,52,47
"12263","9","2005","3","6","23",60884.8984375,51,49,46,52,46,51,49,51,47,52,49
"12264","9","2005","3","6","24",64128.74609375,47,47,46,51,44,48,47,51,45,51,47
"12265","9","2005","3","7","1",60884.8984375,47,47,44,50,42,47,48,48,44,50,48
"12266","9","2005","3","7","2",65896.3515625,45,47,42,48,45,45,46,43,45,46,47
"12267","9","2005","3","7","3",64815.00390625,44,45,42,46,42,43,45,40,42,43,47
"12268","9","2005","3","7","4",69602.2890625,43,45,38,45,41,43,44,43,43,43,44
"12269","9","2005","3","7","5",64646.69921875,44,43,42,44,41,43,45,44,43,43,39
"12270","9","2005","3","7","6",62600.828125,42,37,44,40,40,38,45,38,44,37,40
"12271","9","2005","3","7","7",60235.48046875,42,39,41,40,42,39,42,40,43,39,42
"12272","9","2005","3","7","8",59700.72265625,42,41,43,39,41,39,46,40,45,39,44
"12273","9","2005","3","7","9",69838.40625,47,44,47,47,47,45,48,50,46,44,47
"12274","9","2005","3","7","10",73397.3125,54,50,54,53,53,51,54,55,50,51,50
"12275","9","2005","3","7","11",70269.7734375,59,55,58,60,60,57,57,60,55,58,56
"12276","9","2005","3","7","12",69699.1484375,64,58,57,65,64,61,62,65,61,62,58
"12277","9","2005","3","7","13",67962.0234375,64,62,58,70,66,65,66,69,63,66,61
"12278","9","2005","3","7","14",67382.8515625,64,65,64,70,69,69,70,71,67,69,63
"12279","9","2005","3","7","15",66377.09375,64,65,64,71,71,70,71,72,68,71,64
"12280","9","2005","3","7","16",62423.3203125,62,66,63,71,69,71,72,72,70,72,64
"12281","9","2005","3","7","17",63273.1640625,63,66,62,72,65,70,72,73,70,72,65
"12282","9","2005","3","7","18",70557.5703125,59,64,62,70,63,68,70,71,69,70,63
"12283","9","2005","3","7","19",71211.109375,56,62,59,67,59,66,66,67,67,67,62
"12284","9","2005","3","7","20",72196.90625,51,61,56,64,56,63,64,65,64,64,60
"12285","9","2005","3","7","21",74746.6484375,51,58,53,63,54,60,63,64,63,62,60
"12286","9","2005","3","7","22",73646.671875,52,57,52,61,52,61,59,63,62,62,56
"12287","9","2005","3","7","23",71355.15625,55,58,52,62,52,61,60,63,59,62,55
"12288","9","2005","3","7","24",67822.6640625,56,57,53,62,53,61,62,63,61,63,57
"12289","9","2005","3","8","1",66377.09375,56,56,55,62,54,60,62,62,61,62,55
"12290","9","2005","3","8","2",71388.59375,54,55,57,62,55,60,62,63,61,62,55
"12291","9","2005","3","8","3",70307.21875,53,54,57,60,58,56,60,62,61,60,54
"12292","9","2005","3","8","4",75422.5859375,54,49,58,54,59,53,61,58,60,56,52
"12293","9","2005","3","8","5",71188.6953125,53,48,54,53,56,52,55,54,55,54,50
"12294","9","2005","3","8","6",71105.4453125,54,46,52,53,52,52,52,53,53,53,47
"12295","9","2005","3","8","7",67837.953125,50,45,51,54,51,53,52,53,53,53,43
"12296","9","2005","3","8","8",68477.265625,52,41,52,56,51,52,52,54,49,53,41
"12297","9","2005","3","8","9",69838.40625,53,39,48,57,52,51,49,55,44,51,36
"12298","9","2005","3","8","10",71023.015625,52,36,48,56,51,49,45,57,38,50,34
"12299","9","2005","3","8","11",69921.8046875,56,36,47,57,47,47,38,51,34,45,33
"12300","9","2005","3","8","12",70395.8359375,44,34,38,48,40,42,32,41,32,42,32
"12301","9","2005","3","8","13",68009.28125,37,34,35,37,37,41,30,38,32,41,31
"12302","9","2005","3","8","14",67430.1015625,34,35,33,35,33,40,31,37,33,42,32
"12303","9","2005","3","8","15",65118.9453125,31,34,31,36,29,42,35,42,35,44,32
"12304","9","2005","3","8","16",61070.19140625,31,32,30,42,29,42,38,44,36,43,31
"12305","9","2005","3","8","17",63540.890625,35,32,32,44,30,41,38,44,36,42,31
"12306","9","2005","3","8","18",67630.734375,36,30,32,44,31,39,38,44,36,40,30
"12307","9","2005","3","8","19",65904.203125,35,28,30,42,31,36,36,41,34,37,28
"12308","9","2005","3","8","20",68707.7421875,34,27,29,39,29,34,34,38,32,35,26
"12309","9","2005","3","8","21",75435.140625,34,27,29,37,29,34,32,37,31,34,25
"12310","9","2005","3","8","22",72300.2734375,32,26,28,36,28,33,30,36,30,33,25
"12311","9","2005","3","8","23",67065.5859375,31,26,26,35,26,31,30,35,29,32,24
"12312","9","2005","3","8","24",67214.3359375,31,25,26,34,24,31,29,33,29,31,23
"12313","9","2005","3","9","1",63970.51953125,30,25,25,32,24,31,29,31,28,31,23
"12314","9","2005","3","9","2",68982.015625,29,25,25,31,24,29,28,31,27,29,23
"12315","9","2005","3","9","3",67900.6484375,28,24,23,30,22,28,26,30,26,28,25
"12316","9","2005","3","9","4",74160.4375,28,25,23,28,22,27,25,27,26,27,23
"12317","9","2005","3","9","5",69402.3671875,28,25,22,28,21,28,24,25,25,28,23
"12318","9","2005","3","9","6",64279.82421875,26,24,22,26,20,26,21,23,24,26,23
"12319","9","2005","3","9","7",65443.0234375,26,23,21,23,20,26,21,24,21,26,21
"12320","9","2005","3","9","8",59450.2578125,27,23,22,24,21,25,21,23,21,24,20
"12321","9","2005","3","9","9",67779.8125,28,25,24,30,24,29,27,29,26,29,24
"12322","9","2005","3","9","10",68964.4140625,30,25,26,34,26,33,30,35,29,34,24
"12323","9","2005","3","9","11",70958.28125,32,27,29,36,28,34,34,36,32,35,25
"12324","9","2005","3","9","12",64392.25390625,31,28,31,38,29,36,36,40,34,37,28
"12325","9","2005","3","9","13",62655.12109375,35,31,31,41,31,39,38,41,36,39,32
"12326","9","2005","3","9","14",65612.34375,35,33,33,42,33,40,39,42,37,41,33
"12327","9","2005","3","9","15",64606.59765625,38,34,34,44,33,42,41,44,39,42,33
"12328","9","2005","3","9","16",60433.01171875,39,36,34,45,33,43,43,45,41,44,36
"12329","9","2005","3","9","17",62903.7109375,39,37,35,45,33,43,43,45,41,44,36
"12330","9","2005","3","9","18",66993.515625,39,37,35,45,33,43,42,45,40,44,34
"12331","9","2005","3","9","19",69440.609375,36,35,33,43,33,42,39,43,38,42,33
"12332","9","2005","3","9","20",66889.984375,33,32,30,35,31,35,37,34,35,36,32
"12333","9","2005","3","9","21",72340.0703125,30,25,30,31,29,31,32,28,31,30,21
"12334","9","2005","3","9","22",68122.6015625,30,27,27,30,29,30,31,28,30,28,27
"12335","9","2005","3","9","23",62887.9453125,29,28,24,30,28,30,30,28,28,30,27
"12336","9","2005","3","9","24",66131.765625,31,27,24,30,26,30,28,32,26,31,26
"12337","9","2005","3","10","1",67065.5859375,31,26,25,31,25,30,27,33,25,31,25
"12338","9","2005","3","10","2",64804.37890625,32,25,23,34,22,30,26,33,25,30,26
"12339","9","2005","3","10","3",69373.1484375,31,24,23,33,22,29,25,33,23,30,22
"12340","9","2005","3","10","4",74160.4375,29,23,22,32,22,28,25,33,23,29,22
"12341","9","2005","3","10","5",69402.3671875,29,23,23,32,21,27,25,33,22,27,25
"12342","9","2005","3","10","6",58821.81640625,29,22,23,30,20,25,25,29,23,24,25
"12343","9","2005","3","10","7",59985.01171875,28,23,22,28,20,25,23,25,23,23,25
"12344","9","2005","3","10","8",55272.59375,27,25,23,27,21,25,23,25,25,24,26
"12345","9","2005","3","10","9",66697.2109375,33,28,28,33,27,32,31,33,30,31,26
"12346","9","2005","3","10","10",66064.0703125,37,31,30,38,31,36,36,38,34,36,31
"12347","9","2005","3","10","11",69011.6171875,39,33,33,41,31,39,39,42,37,40,32
"12348","9","2005","3","10","12",67928.65625,40,35,35,42,33,42,42,43,39,43,34
"12349","9","2005","3","10","13",61820.4140625,40,37,36,44,35,43,43,45,41,44,36
"12350","9","2005","3","10","14",61438.76953125,42,40,37,45,36,45,44,46,43,46,39
"12351","9","2005","3","10","15",60433.01171875,42,41,38,47,36,46,46,48,44,46,40
"12352","9","2005","3","10","16",60433.01171875,42,42,39,47,37,46,46,49,45,48,42
"12353","9","2005","3","10","17",63355.59765625,44,43,37,48,37,48,47,50,45,49,42
"12354","9","2005","3","10","18",66993.515625,41,42,38,48,37,46,46,50,45,48,41
"12355","9","2005","3","10","19",65267.00390625,38,41,35,45,35,45,45,45,43,45,38
"12356","9","2005","3","10","20",66567.59375,37,38,32,38,31,38,39,37,37,39,38
"12357","9","2005","3","10","21",69117.3203125,36,37,30,36,29,36,36,34,35,37,36
"12358","9","2005","3","10","22",65982.46875,36,37,30,34,29,36,36,32,34,36,36
"12359","9","2005","3","10","23",60747.8125,36,36,30,36,29,38,36,34,36,37,34
"12360","9","2005","3","10","24",68362.7578125,38,35,30,39,30,36,37,39,36,37,34
"12361","9","2005","3","11","1",65118.9453125,39,35,30,38,31,37,37,39,34,37,33
"12362","9","2005","3","11","2",65569.3671875,39,32,32,38,33,35,36,38,34,35,33
"12363","9","2005","3","11","3",66305.71875,39,32,32,39,33,33,34,39,33,33,33
"12364","9","2005","3","11","4",71093.03125,40,32,32,39,34,33,32,37,30,32,31
"12365","9","2005","3","11","5",70383.6875,38,34,32,37,35,33,31,36,29,34,30
"12366","9","2005","3","11","6",65261.16796875,38,33,32,37,34,33,30,36,28,34,33
"12367","9","2005","3","11","7",66936.6875,39,33,34,36,31,34,29,36,28,35,34
"12368","9","2005","3","11","8",65889.59375,37,33,35,37,33,32,30,37,28,34,34
"12369","9","2005","3","11","9",64496.6484375,43,37,38,42,38,39,38,42,36,41,38
"12370","9","2005","3","11","10",65878.75,47,42,44,47,43,47,46,50,44,49,43
"12371","9","2005","3","11","11",69921.8046875,51,43,48,53,49,50,52,54,47,51,43
"12372","9","2005","3","11","12",71809.890625,53,46,47,56,51,53,56,58,51,53,43
"12373","9","2005","3","11","13",68290.1015625,55,46,52,58,53,53,57,58,53,54,47
"12374","9","2005","3","11","14",67710.9296875,56,45,54,60,53,54,57,61,53,56,46
"12375","9","2005","3","11","15",67229.359375,58,46,54,60,54,56,54,56,54,53,44
"12376","9","2005","3","11","16",65420.5546875,55,45,53,60,55,53,51,56,46,51,45
"12377","9","2005","3","11","17",67891.2421875,52,42,50,57,53,47,46,52,46,49,45
"12378","9","2005","3","11","18",72589.6875,49,43,45,52,49,48,46,50,48,48,44
"12379","9","2005","3","11","19",65718.875,46,42,44,49,44,46,45,48,45,46,42
"12380","9","2005","3","11","20",66704.671875,45,40,42,46,44,44,43,46,43,45,41
"12381","9","2005","3","11","21",69254.4140625,44,37,41,45,40,42,44,45,45,43,37
"12382","9","2005","3","11","22",65470.1484375,41,36,40,44,40,42,44,44,44,43,35
"12383","9","2005","3","11","23",65058.5,44,35,40,44,40,40,44,45,44,42,35
"12384","9","2005","3","11","24",68302.3203125,45,35,40,44,40,40,44,45,42,42,35
"12385","9","2005","3","12","1",64606.59765625,40,33,39,43,40,39,42,44,39,41,33
"12386","9","2005","3","12","2",65569.3671875,39,32,37,42,39,36,41,42,37,38,31
"12387","9","2005","3","12","3",64487.97265625,38,31,38,41,38,36,39,42,35,37,30
"12388","9","2005","3","12","4",69275.2734375,40,29,36,39,38,34,37,39,34,35,28
"12389","9","2005","3","12","5",66334.953125,38,28,35,37,36,32,33,36,30,32,27
"12390","9","2005","3","12","6",61212.421875,37,28,34,35,34,30,30,34,28,30,28
"12391","9","2005","3","12","7",62375.61328125,36,28,32,34,33,30,30,33,28,30,29
"12392","9","2005","3","12","8",62353.1875,36,29,32,35,31,32,32,34,30,32,29
"12393","9","2005","3","12","9",66184.875,38,29,35,37,34,33,34,36,32,34,32
"12394","9","2005","3","12","10",65551.75,39,30,38,39,37,34,37,40,35,35,32
"12395","9","2005","3","12","11",68951.171875,43,34,41,40,40,39,40,40,38,40,35
"12396","9","2005","3","12","12",63557.54296875,42,39,43,42,43,44,43,46,42,46,38
"12397","9","2005","3","12","13",62017.9453125,42,42,44,47,44,49,46,50,45,50,42
"12398","9","2005","3","12","14",64873.5390625,45,46,45,52,45,53,51,53,49,53,43
"12399","9","2005","3","12","15",69012.03125,47,49,45,55,47,57,52,56,50,57,44
"12400","9","2005","3","12","16",63867.78125,50,50,47,57,46,59,54,59,51,60,45
"12401","9","2005","3","12","17",65436.34375,52,51,46,60,46,60,54,61,52,61,46
"12402","9","2005","3","12","18",69526.1875,50,51,46,60,46,60,55,60,52,60,46
"12403","9","2005","3","12","19",68701.78125,50,47,45,57,45,58,54,57,50,57,43
"12404","9","2005","3","12","20",66704.671875,48,44,42,55,42,54,51,54,48,54,42
"12405","9","2005","3","12","21",69254.4140625,46,42,38,54,41,52,49,54,46,52,37
"12406","9","2005","3","12","22",65667.6640625,42,40,41,52,38,51,47,48,44,50,38
"12407","9","2005","3","12","23",60884.8984375,43,40,39,50,39,49,46,51,43,50,37
"12408","9","2005","3","12","24",64128.74609375,45,39,40,48,37,49,45,50,38,49,34
"12409","9","2005","6","20","1",66506.640625,66,65,59,67,60,65,64,65,63,65,65
"12410","9","2005","6","20","2",71270.625,66,63,58,66,59,64,63,64,63,64,63
"12411","9","2005","6","20","3",70189.25,66,61,58,66,58,63,63,63,61,63,62
"12412","9","2005","6","20","4",74976.5390625,66,60,57,66,58,62,63,63,61,63,61
"12413","9","2005","6","20","5",70218.46875,66,60,57,66,58,62,61,63,59,63,61
"12414","9","2005","6","20","6",69526.625,66,59,58,66,58,61,61,63,59,62,60
"12415","9","2005","6","20","7",66259.125,66,60,59,66,60,62,61,63,59,63,61
"12416","9","2005","6","20","8",69145.765625,66,61,61,67,62,62,63,64,62,63,63
"12417","9","2005","6","20","9",67235.53125,67,63,62,71,63,64,64,67,64,65,65
"12418","9","2005","6","20","10",68574.609375,68,66,63,71,63,67,66,68,65,67,66
"12419","9","2005","6","20","11",69070.25,71,67,64,71,65,69,70,69,66,69,70
"12420","9","2005","6","20","12",67293.40625,71,69,65,71,66,69,71,71,68,70,71
"12421","9","2005","6","20","13",67254.890625,72,71,66,73,67,71,73,72,71,72,72
"12422","9","2005","6","20","14",64701.4296875,74,72,67,72,68,71,75,73,71,73,73
"12423","9","2005","6","20","15",64701.4296875,75,72,69,72,66,71,75,73,71,73,73
"12424","9","2005","6","20","16",67569.1796875,72,73,69,72,67,73,77,73,74,74,73
"12425","9","2005","6","20","17",68171.515625,71,74,69,72,67,73,75,72,72,74,73
"12426","9","2005","6","20","18",71749.6328125,71,72,68,72,67,72,75,74,73,73,75
"12427","9","2005","6","20","19",72403.1640625,69,72,67,72,65,71,74,71,71,72,73
"12428","9","2005","6","20","20",72326.453125,67,69,64,68,62,69,71,70,68,71,70
"12429","9","2005","6","20","21",74876.1953125,64,64,60,63,59,62,66,63,63,63,68
"12430","9","2005","6","20","22",73167.625,62,61,55,60,58,60,63,61,60,61,65
"12431","9","2005","6","20","23",70628.5859375,60,59,56,57,56,58,62,56,59,58,64
"12432","9","2005","6","20","24",67704.6796875,62,57,53,57,54,57,60,55,59,57,62
"12433","9","2005","6","21","1",66259.125,59,59,53,55,54,57,58,54,56,57,61
"12434","9","2005","6","21","2",71270.625,58,57,53,54,53,56,57,53,54,55,59
"12435","9","2005","6","21","3",70797.84375,57,55,50,54,51,55,57,52,54,55,57
"12436","9","2005","6","21","4",75585.1328125,57,54,51,54,52,53,56,51,54,54,56
"12437","9","2005","6","21","5",71351.2421875,57,53,49,53,51,52,55,50,53,52,54
"12438","9","2005","6","21","6",70659.3984375,57,53,50,53,50,52,54,50,54,52,54
"12439","9","2005","6","21","7",66259.125,60,56,55,57,54,55,57,56,55,55,56
"12440","9","2005","6","21","8",69145.765625,68,59,61,63,60,61,63,63,61,62,61
"12441","9","2005","6","21","9",67235.53125,72,64,66,69,65,66,68,69,67,67,67
"12442","9","2005","6","21","10",68570.46875,75,69,69,73,70,70,74,72,72,72,72
"12443","9","2005","6","21","11",67304.2421875,77,72,72,76,72,73,76,75,74,74,74
"12444","9","2005","6","21","12",64548.75,77,75,74,78,74,76,80,78,78,78,78
"12445","9","2005","6","21","13",65446.0390625,79,77,74,80,76,79,81,80,80,80,78
"12446","9","2005","6","21","14",63300.28515625,80,78,76,81,78,80,82,80,81,81,79
"12447","9","2005","6","21","15",57810.3984375,81,78,77,82,80,81,84,83,82,82,75
"12448","9","2005","6","21","16",65446.0390625,83,74,78,84,80,78,85,83,81,80,75
"12449","9","2005","6","21","17",58412.7265625,83,78,77,84,81,81,83,83,81,82,78
"12450","9","2005","6","21","18",67480.7578125,79,77,78,84,80,80,84,82,82,81,79
"12451","9","2005","6","21","19",68134.296875,78,78,77,82,78,80,83,82,81,79,79
"12452","9","2005","6","21","20",71265.8515625,74,74,74,80,74,76,81,79,77,76,75
"12453","9","2005","6","21","21",75938.703125,72,71,71,76,69,72,74,73,73,72,72
"12454","9","2005","6","21","22",79695.296875,71,69,69,73,67,70,72,71,69,71,70
"12455","9","2005","6","21","23",73271.390625,71,68,67,71,66,68,71,67,67,69,66
"12456","9","2005","6","21","24",70659.9375,71,68,65,70,65,67,69,68,66,68,65
"12457","9","2005","6","22","1",66506.640625,71,64,66,70,64,64,69,65,65,65,65
"12458","9","2005","6","22","2",71518.140625,71,62,65,70,63,63,67,64,65,64,65
"12459","9","2005","6","22","3",70189.25,72,63,64,68,63,65,66,64,64,65,63
"12460","9","2005","6","22","4",74976.5390625,72,63,63,69,64,64,64,64,64,64,64
"12461","9","2005","6","22","5",70218.46875,72,62,63,67,65,65,65,64,67,65,63
"12462","9","2005","6","22","6",69526.625,72,61,66,67,67,64,65,63,64,63,63
"12463","9","2005","6","22","7",63391.40234375,73,65,67,68,68,67,67,65,66,66,63
"12464","9","2005","6","22","8",67270.171875,77,66,71,71,72,69,71,71,70,69,67
"12465","9","2005","6","22","9",65426.7109375,80,68,75,77,76,73,77,77,75,75,71
"12466","9","2005","6","22","10",65607.578125,82,73,77,80,77,78,82,80,79,79,71
"12467","9","2005","6","22","11",68565.375,86,73,78,84,77,80,83,83,79,81,70
"12468","9","2005","6","22","12",56913.109375,87,74,78,87,79,81,83,85,79,82,73
"12469","9","2005","6","22","13",65446.0390625,87,74,77,88,79,81,81,87,78,81,75
"12470","9","2005","6","22","14",57810.3984375,89,76,76,88,79,82,84,86,80,82,77
"12471","9","2005","6","22","15",55664.64453125,86,80,75,88,78,83,83,85,80,84,81
"12472","9","2005","6","22","16",55664.64453125,82,81,76,87,79,85,84,87,82,86,81
"12473","9","2005","6","22","17",56266.97265625,82,82,80,87,81,84,84,87,82,85,83
"12474","9","2005","6","22","18",67480.7578125,83,77,79,87,81,81,83,84,81,79,80
"12475","9","2005","6","22","19",68134.296875,82,76,77,84,79,79,83,81,81,77,80
"12476","9","2005","6","22","20",70521.2421875,80,74,73,81,71,77,81,81,75,77,78
"12477","9","2005","6","22","21",73070.984375,75,68,72,77,64,72,74,74,72,71,74
"12478","9","2005","6","22","22",76827.5703125,73,65,68,72,65,69,72,70,69,68,70
"12479","9","2005","6","22","23",70403.65625,73,62,67,71,65,67,72,66,68,66,66
"12480","9","2005","6","22","24",74542.53125,72,63,66,71,64,67,71,67,68,66,63
"12481","9","2005","6","23","1",66259.125,72,61,65,69,64,65,69,70,67,66,61
"12482","9","2005","6","23","2",71270.625,71,59,63,68,63,63,68,66,65,64,61
"12483","9","2005","6","23","3",70189.25,67,60,63,67,63,63,67,68,65,65,60
"12484","9","2005","6","23","4",74976.5390625,69,62,64,66,62,65,65,67,64,65,59
"12485","9","2005","6","23","5",70218.46875,69,61,65,66,61,64,65,65,63,64,56
"12486","9","2005","6","23","6",69526.625,69,59,64,66,60,63,64,63,63,63,55
"12487","9","2005","6","23","7",66259.125,70,61,65,68,62,65,65,67,63,65,58
"12488","9","2005","6","23","8",69145.765625,72,64,66,73,65,69,68,71,66,70,62
"12489","9","2005","6","23","9",64367.8125,76,68,68,78,68,73,71,75,69,73,67
"12490","9","2005","6","23","10",66465.0859375,79,70,71,80,69,75,75,77,73,75,71
"12491","9","2005","6","23","11",67304.2421875,80,74,74,82,73,78,78,79,75,78,74
"12492","9","2005","6","23","12",64548.75,80,76,76,83,74,79,81,81,78,80,77
"12493","9","2005","6","23","13",55664.64453125,80,79,77,85,73,81,82,83,80,82,80
"12494","9","2005","6","23","14",55664.64453125,82,81,76,87,74,84,83,84,81,84,82
"12495","9","2005","6","23","15",55664.64453125,80,82,77,88,74,85,83,86,82,85,83
"12496","9","2005","6","23","16",55664.64453125,82,82,78,86,75,84,86,86,83,86,83
"12497","9","2005","6","23","17",56266.97265625,80,83,76,86,75,85,86,85,83,86,83
"12498","9","2005","6","23","18",59845.09765625,80,82,75,85,73,83,84,85,83,84,83
"12499","9","2005","6","23","19",60498.64453125,76,80,74,81,73,82,83,81,82,83,82
"12500","9","2005","6","23","20",68375.484375,74,77,71,79,70,78,79,79,79,80,79
"12501","9","2005","6","23","21",81608.4921875,71,68,67,74,67,73,75,74,72,73,73
"12502","9","2005","6","23","22",79695.296875,69,64,65,71,65,70,72,71,67,70,68
"12503","9","2005","6","23","23",73271.390625,69,63,64,70,64,68,71,71,67,69,66
"12504","9","2005","6","23","24",70412.421875,69,62,64,69,63,66,69,68,66,68,64
"12505","9","2005","6","24","1",66259.125,69,60,63,66,62,63,66,66,64,64,64
"12506","9","2005","6","24","2",71270.625,68,60,61,64,62,62,64,62,62,63,62
"12507","9","2005","6","24","3",70189.25,66,62,61,64,62,62,64,60,61,62,61
"12508","9","2005","6","24","4",74976.5390625,66,59,61,65,62,60,63,59,60,60,60
"12509","9","2005","6","24","5",70218.46875,66,58,62,65,62,59,63,59,60,60,59
"12510","9","2005","6","24","6",69526.625,65,57,61,65,62,58,61,58,58,58,59
"12511","9","2005","6","24","7",66259.125,69,60,62,65,62,61,63,63,61,61,61
"12512","9","2005","6","24","8",69393.28125,72,64,65,67,63,65,66,64,65,65,66
"12513","9","2005","6","24","9",64672.125,77,69,67,71,65,70,72,71,72,72,73
"12514","9","2005","6","24","10",68570.46875,80,75,74,77,70,73,77,76,76,76,78
"12515","9","2005","6","24","11",65158.5,82,78,78,81,76,78,81,80,80,80,81
"12516","9","2005","6","24","12",54767.35546875,84,81,79,85,80,82,84,83,83,83,85
"12517","9","2005","6","24","13",55664.64453125,85,82,81,87,81,84,86,87,85,85,85
"12518","9","2005","6","24","14",47737.37109375,83,84,82,88,82,86,88,87,87,87,87
"12519","9","2005","6","24","15",46080.65234375,85,86,83,88,82,86,89,88,87,87,87
"12520","9","2005","6","24","16",51086.82421875,85,86,83,89,83,87,90,89,87,88,89
"12521","9","2005","6","24","17",53345.87109375,85,86,81,89,82,87,89,89,87,89,89
"12522","9","2005","6","24","18",56924.01171875,83,86,80,87,80,87,88,89,87,89,87
"12523","9","2005","6","24","19",60498.64453125,81,83,78,86,78,85,88,86,86,87,84
"12524","9","2005","6","24","20",69120.09375,77,80,74,81,76,81,82,81,82,81,82
"12525","9","2005","6","24","21",79485.3828125,73,72,69,77,72,72,78,76,75,73,78
"12526","9","2005","6","24","22",80443.5234375,71,68,67,72,70,67,73,73,71,69,74
"12527","9","2005","6","24","23",73271.390625,69,65,67,71,69,67,71,70,68,68,70
"12528","9","2005","6","24","24",70659.9375,70,63,64,69,67,65,70,65,68,65,68
"12529","9","2005","6","25","1",66506.640625,67,62,65,68,67,66,69,64,65,65,66
"12530","9","2005","6","25","2",71518.140625,69,60,64,66,67,63,66,63,64,64,65
"12531","9","2005","6","25","3",70189.25,66,60,63,65,65,62,66,63,64,63,63
"12532","9","2005","6","25","4",74976.5390625,66,58,64,64,64,62,65,61,62,62,62
"12533","9","2005","6","25","5",70218.46875,65,59,62,63,64,62,65,59,62,62,62
"12534","9","2005","6","25","6",69526.625,65,57,61,64,64,60,63,59,62,60,60
"12535","9","2005","6","25","7",66259.125,70,60,63,67,65,62,65,63,63,62,62
"12536","9","2005","6","25","8",66525.5625,74,66,68,69,70,69,69,69,68,69,67
"12537","9","2005","6","25","9",65731.0234375,81,70,71,72,74,74,75,73,74,74,73
"12538","9","2005","6","25","10",67169.328125,83,75,76,79,78,78,81,79,80,79,79
"12539","9","2005","6","25","11",57522.8515625,86,78,78,83,81,80,86,83,84,82,83
"12540","9","2005","6","25","12",54767.35546875,88,81,79,85,83,82,88,86,87,83,87
"12541","9","2005","6","25","13",55664.64453125,87,83,82,87,87,84,89,86,87,85,89
"12542","9","2005","6","25","14",46080.65234375,88,85,83,88,86,86,89,87,89,87,89
"12543","9","2005","6","25","15",51086.82421875,88,86,85,90,87,87,89,89,88,88,89
"12544","9","2005","6","25","16",46080.65234375,88,86,84,88,85,86,91,87,90,87,88
"12545","9","2005","6","25","17",54610.25390625,84,85,83,88,84,85,89,88,89,86,89
"12546","9","2005","6","25","18",59845.09765625,83,84,81,85,84,83,89,86,88,85,87
